date,day_of_week,month,product_name,category,selling_price,stock_before_sale,payment_method,quantity_sold
2025-11-27,Thursday,11,Soap,Personal Care,40,30,UPI,9
2025-08-08,Friday,8,Chips,Snacks,20,51,UPI,9
2025-07-10,Thursday,7,Bread,Bakery,35,44,Cash,15
2025-06-13,Friday,6,Maggi,Grocery,15,81,UPI,16
2025-06-14,Saturday,6,Sugar,Grocery,45,38,UPI,14
2025-09-27,Saturday,9,Soap,Personal Care,40,61,UPI,6
2025-12-10,Wednesday,12,Soap,Personal Care,40,58,Card,2
2025-08-11,Monday,8,Rice,Grocery,70,47,UPI,7
2025-09-10,Wednesday,9,Maggi,Grocery,15,41,Card,19
2025-03-05,Wednesday,3,Rice,Grocery,70,38,Cash,8
2025-05-02,Friday,5,Coffee,Beverage,180,28,UPI,7
2025-10-22,Wednesday,10,Toothpaste,Personal Care,95,47,UPI,9
2025-01-19,Sunday,1,Butter,Dairy,55,37,UPI,15
2025-08-29,Friday,8,Maggi,Grocery,15,62,Cash,16
2025-06-27,Friday,6,Milk,Dairy,60,42,Cash,17
2025-11-10,Monday,11,Milk,Dairy,60,58,Cash,19
2025-11-25,Tuesday,11,Sugar,Grocery,45,69,UPI,10
2025-01-06,Monday,1,Bread,Bakery,35,40,Card,14
2025-08-12,Tuesday,8,Cold Drink,Beverage,40,37,UPI,7
2025-07-08,Tuesday,7,Biscuit,Snacks,25,33,Card,13
2025-05-13,Tuesday,5,Cold Drink,Beverage,40,34,Card,11
2025-06-18,Wednesday,6,Maggi,Grocery,15,90,Cash,20
2025-03-29,Saturday,3,Milk,Dairy,60,71,UPI,22
2025-03-17,Monday,3,Milk,Dairy,60,64,Cash,18
2025-09-25,Thursday,9,Toothpaste,Personal Care,95,43,Cash,8
2025-05-24,Saturday,5,Toothpaste,Personal Care,95,46,UPI,12
2025-12-31,Wednesday,12,Biscuit,Snacks,25,51,Cash,9
2025-12-04,Thursday,12,Cold Drink,Beverage,40,71,UPI,7
2025-01-31,Friday,1,Butter,Dairy,55,25,Cash,5
2025-07-17,Thursday,7,Sugar,Grocery,45,58,UPI,7
2025-10-30,Thursday,10,Bread,Bakery,35,84,UPI,19
2025-09-16,Tuesday,9,Bread,Bakery,35,41,UPI,13
2025-08-20,Wednesday,8,Milk,Dairy,60,70,UPI,18
2025-02-05,Wednesday,2,Rice,Grocery,70,54,UPI,7
2025-10-23,Thursday,10,Milk,Dairy,60,66,Card,17
2025-05-04,Sunday,5,Biscuit,Snacks,25,46,UPI,15
2025-09-29,Monday,9,Sugar,Grocery,45,51,UPI,9
2025-02-13,Thursday,2,Juice,Beverage,55,54,UPI,7
2025-08-09,Saturday,8,Rice,Grocery,70,37,UPI,14
2025-01-26,Sunday,1,Rice,Grocery,70,46,UPI,14
2025-11-01,Saturday,11,Rice,Grocery,70,66,UPI,19
2025-05-08,Thursday,5,Maggi,Grocery,15,50,UPI,16
2025-10-22,Wednesday,10,Cold Drink,Beverage,40,35,UPI,11
2025-11-14,Friday,11,Milk,Dairy,60,67,UPI,22
2025-12-21,Sunday,12,Biscuit,Snacks,25,50,UPI,17
2025-11-23,Sunday,11,Bread,Bakery,35,48,UPI,22
2025-11-15,Saturday,11,Cold Drink,Beverage,40,47,UPI,17
2025-04-06,Sunday,4,Maggi,Grocery,15,53,Card,24
2025-08-08,Friday,8,Toothpaste,Personal Care,95,27,UPI,6
2025-02-09,Sunday,2,Milk,Dairy,60,76,UPI,18
2025-01-01,Wednesday,1,Sugar,Grocery,45,44,UPI,9
2025-01-09,Thursday,1,Maggi,Grocery,15,83,Card,20
2025-09-26,Friday,9,Chips,Snacks,20,42,Cash,12
2025-02-21,Friday,2,Biscuit,Snacks,25,78,UPI,11
2025-06-29,Sunday,6,Tea,Beverage,120,78,UPI,16
2025-01-07,Tuesday,1,Milk,Dairy,60,55,Cash,16
2025-12-06,Saturday,12,Cold Drink,Beverage,40,43,UPI,16
2025-11-24,Monday,11,Tea,Beverage,120,50,Cash,16
2025-09-12,Friday,9,Bread,Bakery,35,48,Cash,13
2025-08-09,Saturday,8,Biscuit,Snacks,25,82,UPI,15
2025-07-13,Sunday,7,Juice,Beverage,55,70,Cash,10
2025-08-19,Tuesday,8,Cold Drink,Beverage,40,41,UPI,10
2025-06-19,Thursday,6,Toothpaste,Personal Care,95,64,UPI,7
2025-06-08,Sunday,6,Butter,Dairy,55,65,UPI,8
2025-11-10,Monday,11,Milk,Dairy,60,89,UPI,19
2025-06-27,Friday,6,Butter,Dairy,55,33,Card,6
2025-12-17,Wednesday,12,Tea,Beverage,120,77,UPI,14
2025-11-16,Sunday,11,Butter,Dairy,55,67,UPI,16
2025-01-08,Wednesday,1,Chips,Snacks,20,33,UPI,11
2025-03-05,Wednesday,3,Chips,Snacks,20,59,UPI,8
2025-12-05,Friday,12,Sugar,Grocery,45,29,UPI,6
2025-05-26,Monday,5,Milk,Dairy,60,80,Card,18
2025-02-14,Friday,2,Coffee,Beverage,180,34,Card,5
2025-10-27,Monday,10,Bread,Bakery,35,51,UPI,17
2025-05-08,Thursday,5,Juice,Beverage,55,65,UPI,18
2025-05-14,Wednesday,5,Cold Drink,Beverage,40,56,UPI,17
2025-06-15,Sunday,6,Sugar,Grocery,45,77,Cash,14
2025-08-02,Saturday,8,Bread,Bakery,35,60,UPI,21
2025-11-18,Tuesday,11,Milk,Dairy,60,54,UPI,23
2025-08-12,Tuesday,8,Cold Drink,Beverage,40,34,UPI,6
2025-09-15,Monday,9,Biscuit,Snacks,25,60,UPI,11
2025-07-30,Wednesday,7,Sugar,Grocery,45,30,Card,9
2025-08-04,Monday,8,Maggi,Grocery,15,84,UPI,16
2025-05-05,Monday,5,Cold Drink,Beverage,40,62,UPI,19
2025-10-17,Friday,10,Tea,Beverage,120,79,Cash,11
2025-12-10,Wednesday,12,Maggi,Grocery,15,65,Cash,16
2025-08-24,Sunday,8,Cold Drink,Beverage,40,32,UPI,9
2025-02-24,Monday,2,Butter,Dairy,55,64,UPI,6
2025-09-04,Thursday,9,Milk,Dairy,60,39,UPI,16
2025-09-19,Friday,9,Coffee,Beverage,180,67,UPI,3
2025-09-11,Thursday,9,Bread,Bakery,35,48,Card,14
2025-03-21,Friday,3,Shampoo,Personal Care,180,63,UPI,3
2025-01-04,Saturday,1,Butter,Dairy,55,78,UPI,14
2025-03-20,Thursday,3,Maggi,Grocery,15,47,UPI,20
2025-02-23,Sunday,2,Bread,Bakery,35,71,UPI,19
2025-03-04,Tuesday,3,Maggi,Grocery,15,63,UPI,18
2025-05-01,Thursday,5,Bread,Bakery,35,53,Cash,17
2025-12-03,Wednesday,12,Toothpaste,Personal Care,95,35,UPI,8
2025-04-05,Saturday,4,Shampoo,Personal Care,180,36,UPI,6
2025-04-13,Sunday,4,Biscuit,Snacks,25,56,UPI,18
2025-10-29,Wednesday,10,Maggi,Grocery,15,85,UPI,23
2025-02-24,Monday,2,Rice,Grocery,70,54,Cash,8
2025-05-26,Monday,5,Bread,Bakery,35,43,Cash,16
2025-06-05,Thursday,6,Maggi,Grocery,15,77,Cash,16
2025-08-16,Saturday,8,Toothpaste,Personal Care,95,37,UPI,9
2025-05-22,Thursday,5,Biscuit,Snacks,25,39,UPI,9
2025-09-15,Monday,9,Cold Drink,Beverage,40,49,Card,7
2025-09-20,Saturday,9,Tea,Beverage,120,72,UPI,11
2025-10-16,Thursday,10,Toothpaste,Personal Care,95,76,Card,11
2025-12-04,Thursday,12,Bread,Bakery,35,60,UPI,15
2025-09-05,Friday,9,Chips,Snacks,20,61,Cash,11
2025-12-29,Monday,12,Bread,Bakery,35,86,Cash,17
2025-12-24,Wednesday,12,Milk,Dairy,60,73,Card,16
2025-11-13,Thursday,11,Milk,Dairy,60,41,UPI,19
2025-04-29,Tuesday,4,Biscuit,Snacks,25,71,UPI,9
2025-09-01,Monday,9,Juice,Beverage,55,75,UPI,7
2025-05-02,Friday,5,Biscuit,Snacks,25,40,Cash,9
2025-08-04,Monday,8,Rice,Grocery,70,28,Cash,5
2025-02-07,Friday,2,Maggi,Grocery,15,87,UPI,19
2025-01-16,Thursday,1,Shampoo,Personal Care,180,42,UPI,2
2025-03-10,Monday,3,Sugar,Grocery,45,65,UPI,10
2025-08-13,Wednesday,8,Milk,Dairy,60,50,UPI,16
2025-09-28,Sunday,9,Bread,Bakery,35,74,UPI,17
2025-02-19,Wednesday,2,Juice,Beverage,55,28,Cash,6
2025-07-04,Friday,7,Cold Drink,Beverage,40,65,UPI,9
2025-04-05,Saturday,4,Maggi,Grocery,15,58,Cash,26
2025-08-31,Sunday,8,Coffee,Beverage,180,54,Cash,12
2025-03-12,Wednesday,3,Coffee,Beverage,180,51,UPI,3
2025-02-06,Thursday,2,Rice,Grocery,70,34,UPI,9
2025-02-21,Friday,2,Tea,Beverage,120,58,UPI,7
2025-06-19,Thursday,6,Soap,Personal Care,40,36,Cash,2
2025-05-09,Friday,5,Milk,Dairy,60,82,UPI,17
2025-03-22,Saturday,3,Cold Drink,Beverage,40,65,Cash,11
2025-11-09,Sunday,11,Chips,Snacks,20,81,UPI,22
2025-02-26,Wednesday,2,Biscuit,Snacks,25,63,Card,13
2025-12-01,Monday,12,Butter,Dairy,55,26,UPI,4
2025-06-21,Saturday,6,Milk,Dairy,60,51,UPI,18
2025-12-06,Saturday,12,Biscuit,Snacks,25,64,UPI,13
2025-11-09,Sunday,11,Juice,Beverage,55,58,Cash,12
2025-02-11,Tuesday,2,Soap,Personal Care,40,56,Card,6
2025-01-22,Wednesday,1,Milk,Dairy,60,36,UPI,14
2025-06-29,Sunday,6,Bread,Bakery,35,61,Cash,22
2025-04-27,Sunday,4,Cold Drink,Beverage,40,83,Cash,14
2025-11-08,Saturday,11,Bread,Bakery,35,75,UPI,25
2025-12-23,Tuesday,12,Biscuit,Snacks,25,57,Cash,10
2025-03-01,Saturday,3,Tea,Beverage,120,72,Card,13
2025-04-10,Thursday,4,Milk,Dairy,60,63,Card,16
2025-02-17,Monday,2,Bread,Bakery,35,37,UPI,17
2025-10-02,Thursday,10,Biscuit,Snacks,25,77,UPI,11
2025-01-30,Thursday,1,Maggi,Grocery,15,65,UPI,17
2025-06-29,Sunday,6,Maggi,Grocery,15,62,UPI,24
2025-12-03,Wednesday,12,Rice,Grocery,70,67,UPI,5
2025-10-06,Monday,10,Bread,Bakery,35,84,Cash,19
2025-04-23,Wednesday,4,Milk,Dairy,60,82,UPI,17
2025-10-10,Friday,10,Milk,Dairy,60,72,Card,19
2025-10-05,Sunday,10,Milk,Dairy,60,65,Card,23
2025-11-15,Saturday,11,Biscuit,Snacks,25,52,Card,19
2025-09-24,Wednesday,9,Chips,Snacks,20,48,Cash,9
2025-07-10,Thursday,7,Bread,Bakery,35,36,Card,14
2025-11-29,Saturday,11,Biscuit,Snacks,25,68,Cash,17
2025-10-29,Wednesday,10,Milk,Dairy,60,46,UPI,21
2025-07-16,Wednesday,7,Cold Drink,Beverage,40,30,Card,9
2025-01-23,Thursday,1,Rice,Grocery,70,39,UPI,6
2025-09-30,Tuesday,9,Toothpaste,Personal Care,95,66,UPI,4
2025-06-28,Saturday,6,Tea,Beverage,120,82,Card,14
2025-05-15,Thursday,5,Juice,Beverage,55,83,UPI,15
2025-11-15,Saturday,11,Biscuit,Snacks,25,46,Cash,20
2025-12-14,Sunday,12,Juice,Beverage,55,63,UPI,14
2025-09-23,Tuesday,9,Biscuit,Snacks,25,41,Card,11
2025-05-02,Friday,5,Sugar,Grocery,45,27,UPI,7
2025-05-21,Wednesday,5,Toothpaste,Personal Care,95,39,Cash,4
2025-10-20,Monday,10,Milk,Dairy,60,78,UPI,19
2025-05-09,Friday,5,Milk,Dairy,60,38,UPI,18
2025-06-14,Saturday,6,Coffee,Beverage,180,57,UPI,9
2025-08-27,Wednesday,8,Sugar,Grocery,45,48,UPI,6
2025-04-22,Tuesday,4,Chips,Snacks,20,34,Cash,11
2025-11-09,Sunday,11,Maggi,Grocery,15,75,UPI,27
2025-05-22,Thursday,5,Biscuit,Snacks,25,62,UPI,11
2025-03-17,Monday,3,Shampoo,Personal Care,180,66,UPI,5
2025-01-20,Monday,1,Maggi,Grocery,15,80,UPI,17
2025-06-12,Thursday,6,Sugar,Grocery,45,61,Cash,6
2025-05-13,Tuesday,5,Maggi,Grocery,15,39,Cash,18
2025-06-30,Monday,6,Cold Drink,Beverage,40,73,UPI,15
2025-09-17,Wednesday,9,Maggi,Grocery,15,46,UPI,19
2025-06-16,Monday,6,Bread,Bakery,35,60,Cash,17
2025-02-06,Thursday,2,Toothpaste,Personal Care,95,45,UPI,7
2025-07-04,Friday,7,Milk,Dairy,60,62,Card,16
2025-05-31,Saturday,5,Rice,Grocery,70,42,UPI,12
2025-03-18,Tuesday,3,Milk,Dairy,60,39,UPI,18
2025-06-10,Tuesday,6,Bread,Bakery,35,82,Cash,17
2025-10-25,Saturday,10,Tea,Beverage,120,75,UPI,18
2025-07-15,Tuesday,7,Biscuit,Snacks,25,33,Card,9
2025-10-17,Friday,10,Butter,Dairy,55,79,UPI,13
2025-01-27,Monday,1,Cold Drink,Beverage,40,60,Cash,10
2025-06-12,Thursday,6,Tea,Beverage,120,41,Cash,9
2025-05-05,Monday,5,Milk,Dairy,60,51,Cash,16
2025-04-29,Tuesday,4,Butter,Dairy,55,47,Cash,7
2025-05-04,Sunday,5,Maggi,Grocery,15,68,UPI,25
2025-02-09,Sunday,2,Coffee,Beverage,180,69,UPI,11
2025-04-28,Monday,4,Chips,Snacks,20,40,Card,12
2025-07-28,Monday,7,Bread,Bakery,35,79,UPI,17
2025-05-27,Tuesday,5,Milk,Dairy,60,56,UPI,16
2025-09-16,Tuesday,9,Rice,Grocery,70,62,UPI,6
2025-04-12,Saturday,4,Cold Drink,Beverage,40,48,UPI,18
2025-10-11,Saturday,10,Milk,Dairy,60,45,Cash,23
2025-03-27,Thursday,3,Maggi,Grocery,15,44,UPI,16
2025-07-18,Friday,7,Tea,Beverage,120,52,UPI,10
2025-05-04,Sunday,5,Biscuit,Snacks,25,55,Card,14
2025-10-30,Thursday,10,Cold Drink,Beverage,40,32,Cash,8
2025-08-18,Monday,8,Milk,Dairy,60,77,UPI,17
2025-05-29,Thursday,5,Chips,Snacks,20,75,UPI,11
2025-10-29,Wednesday,10,Bread,Bakery,35,36,Cash,16
2025-11-29,Saturday,11,Rice,Grocery,70,66,UPI,18
2025-05-24,Saturday,5,Biscuit,Snacks,25,52,UPI,13
2025-09-23,Tuesday,9,Maggi,Grocery,15,77,UPI,20
2025-05-27,Tuesday,5,Juice,Beverage,55,55,Cash,15
2025-01-22,Wednesday,1,Juice,Beverage,55,53,UPI,6
2025-11-12,Wednesday,11,Coffee,Beverage,180,50,UPI,12
2025-09-07,Sunday,9,Milk,Dairy,60,51,UPI,21
2025-11-07,Friday,11,Juice,Beverage,55,70,UPI,8
2025-10-10,Friday,10,Maggi,Grocery,15,77,Card,19
2025-10-04,Saturday,10,Juice,Beverage,55,66,Cash,15
2025-04-15,Tuesday,4,Maggi,Grocery,15,74,UPI,18
2025-03-06,Thursday,3,Sugar,Grocery,45,47,Card,9
2025-03-03,Monday,3,Biscuit,Snacks,25,59,UPI,12
2025-03-12,Wednesday,3,Maggi,Grocery,15,84,Cash,18
2025-02-10,Monday,2,Butter,Dairy,55,71,UPI,5
2025-06-21,Saturday,6,Bread,Bakery,35,81,Cash,21
2025-02-07,Friday,2,Toothpaste,Personal Care,95,28,UPI,6
2025-09-24,Wednesday,9,Juice,Beverage,55,39,Cash,7
2025-11-17,Monday,11,Toothpaste,Personal Care,95,41,UPI,6
2025-04-23,Wednesday,4,Rice,Grocery,70,42,UPI,6
2025-04-06,Sunday,4,Sugar,Grocery,45,42,UPI,14
2025-09-22,Monday,9,Cold Drink,Beverage,40,27,UPI,7
2025-11-09,Sunday,11,Tea,Beverage,120,84,UPI,20
2025-10-26,Sunday,10,Rice,Grocery,70,69,Cash,16
2025-06-03,Tuesday,6,Bread,Bakery,35,52,Cash,14
2025-11-19,Wednesday,11,Tea,Beverage,120,71,UPI,21
2025-05-28,Wednesday,5,Bread,Bakery,35,64,UPI,16
2025-03-01,Saturday,3,Toothpaste,Personal Care,95,51,Cash,11
2025-07-23,Wednesday,7,Milk,Dairy,60,84,Card,15
2025-09-08,Monday,9,Chips,Snacks,20,58,Cash,12
2025-05-18,Sunday,5,Maggi,Grocery,15,94,UPI,24
2025-06-15,Sunday,6,Coffee,Beverage,180,56,UPI,10
2025-07-24,Thursday,7,Sugar,Grocery,45,31,UPI,8
2025-06-23,Monday,6,Biscuit,Snacks,25,48,UPI,9
2025-03-27,Thursday,3,Bread,Bakery,35,50,Cash,17
2025-11-11,Tuesday,11,Maggi,Grocery,15,79,UPI,21
2025-01-11,Saturday,1,Juice,Beverage,55,80,Cash,11
2025-10-11,Saturday,10,Cold Drink,Beverage,40,48,UPI,15
2025-03-22,Saturday,3,Bread,Bakery,35,88,UPI,23
2025-07-11,Friday,7,Chips,Snacks,20,56,UPI,10
2025-01-07,Tuesday,1,Biscuit,Snacks,25,30,Cash,9
2025-09-14,Sunday,9,Tea,Beverage,120,38,UPI,16
2025-04-28,Monday,4,Milk,Dairy,60,37,UPI,15
2025-07-13,Sunday,7,Maggi,Grocery,15,90,Card,23
2025-02-09,Sunday,2,Cold Drink,Beverage,40,79,Cash,13
2025-01-11,Saturday,1,Biscuit,Snacks,25,74,Card,16
2025-10-29,Wednesday,10,Maggi,Grocery,15,80,Card,22
2025-08-06,Wednesday,8,Chips,Snacks,20,79,UPI,12
2025-04-14,Monday,4,Milk,Dairy,60,50,Card,14
2025-07-12,Saturday,7,Coffee,Beverage,180,36,UPI,11
2025-05-23,Friday,5,Rice,Grocery,70,46,Card,8
2025-05-06,Tuesday,5,Tea,Beverage,120,31,Card,10
2025-07-10,Thursday,7,Biscuit,Snacks,25,78,UPI,13
2025-01-13,Monday,1,Bread,Bakery,35,85,UPI,16
2025-10-16,Thursday,10,Rice,Grocery,70,50,UPI,9
2025-02-12,Wednesday,2,Shampoo,Personal Care,180,56,UPI,1
2025-09-08,Monday,9,Cold Drink,Beverage,40,45,UPI,10
2025-08-31,Sunday,8,Rice,Grocery,70,84,UPI,16
2025-05-10,Saturday,5,Biscuit,Snacks,25,84,UPI,17
2025-06-14,Saturday,6,Bread,Bakery,35,70,Card,24
2025-04-18,Friday,4,Milk,Dairy,60,88,UPI,18
2025-11-30,Sunday,11,Tea,Beverage,120,76,Cash,24
2025-02-11,Tuesday,2,Biscuit,Snacks,25,56,Cash,9
2025-01-07,Tuesday,1,Rice,Grocery,70,59,Cash,6
2025-08-13,Wednesday,8,Bread,Bakery,35,35,Card,13
2025-11-17,Monday,11,Tea,Beverage,120,87,Card,20
2025-01-05,Sunday,1,Rice,Grocery,70,57,Card,10
2025-12-13,Saturday,12,Biscuit,Snacks,25,58,Cash,18
2025-11-29,Saturday,11,Rice,Grocery,70,67,Cash,14
2025-07-10,Thursday,7,Chips,Snacks,20,70,UPI,12
2025-06-19,Thursday,6,Sugar,Grocery,45,37,UPI,7
2025-01-06,Monday,1,Chips,Snacks,20,56,UPI,10
2025-01-03,Friday,1,Sugar,Grocery,45,72,UPI,8
2025-10-03,Friday,10,Biscuit,Snacks,25,42,UPI,16
2025-03-22,Saturday,3,Sugar,Grocery,45,71,Cash,11
2025-11-18,Tuesday,11,Bread,Bakery,35,53,UPI,16
2025-08-07,Thursday,8,Cold Drink,Beverage,40,76,UPI,10
2025-07-26,Saturday,7,Shampoo,Personal Care,180,64,Cash,10
2025-10-31,Friday,10,Bread,Bakery,35,82,UPI,16
2025-10-16,Thursday,10,Bread,Bakery,35,69,Cash,16
2025-06-19,Thursday,6,Biscuit,Snacks,25,82,Card,13
2025-11-12,Wednesday,11,Soap,Personal Care,40,38,UPI,8
2025-04-21,Monday,4,Bread,Bakery,35,72,UPI,13
2025-01-01,Wednesday,1,Bread,Bakery,35,39,Card,15
2025-09-19,Friday,9,Maggi,Grocery,15,66,Cash,19
2025-09-14,Sunday,9,Milk,Dairy,60,73,UPI,18
2025-12-28,Sunday,12,Biscuit,Snacks,25,56,Cash,17
2025-02-10,Monday,2,Milk,Dairy,60,51,Card,18
2025-05-23,Friday,5,Juice,Beverage,55,63,Cash,16
2025-05-09,Friday,5,Tea,Beverage,120,62,Card,7
2025-04-02,Wednesday,4,Toothpaste,Personal Care,95,47,Card,4
2025-06-27,Friday,6,Biscuit,Snacks,25,45,Cash,12
2025-04-08,Tuesday,4,Cold Drink,Beverage,40,47,Card,16
2025-04-11,Friday,4,Butter,Dairy,55,50,UPI,7
2025-06-08,Sunday,6,Maggi,Grocery,15,64,Card,21
2025-01-07,Tuesday,1,Tea,Beverage,120,38,Cash,16
2025-07-23,Wednesday,7,Toothpaste,Personal Care,95,68,Cash,4
2025-01-30,Thursday,1,Milk,Dairy,60,39,Card,18
2025-11-08,Saturday,11,Juice,Beverage,55,67,Cash,17
2025-10-07,Tuesday,10,Toothpaste,Personal Care,95,49,UPI,6
2025-03-20,Thursday,3,Cold Drink,Beverage,40,35,UPI,7
2025-03-03,Monday,3,Chips,Snacks,20,56,Cash,8
2025-02-19,Wednesday,2,Maggi,Grocery,15,57,Card,20
2025-11-11,Tuesday,11,Bread,Bakery,35,80,Cash,17
2025-12-30,Tuesday,12,Milk,Dairy,60,72,Cash,15
2025-01-08,Wednesday,1,Milk,Dairy,60,63,Cash,17
2025-02-03,Monday,2,Toothpaste,Personal Care,95,73,UPI,5
2025-02-12,Wednesday,2,Biscuit,Snacks,25,58,UPI,10
2025-12-19,Friday,12,Soap,Personal Care,40,52,UPI,6
2025-01-02,Thursday,1,Biscuit,Snacks,25,48,Cash,11
2025-08-27,Wednesday,8,Maggi,Grocery,15,84,UPI,20
2025-02-15,Saturday,2,Juice,Beverage,55,39,Cash,8
2025-10-30,Thursday,10,Bread,Bakery,35,86,UPI,16
2025-08-24,Sunday,8,Shampoo,Personal Care,180,44,Cash,5
2025-04-08,Tuesday,4,Toothpaste,Personal Care,95,44,UPI,5
2025-04-02,Wednesday,4,Biscuit,Snacks,25,39,Cash,11
2025-04-07,Monday,4,Rice,Grocery,70,39,UPI,7
2025-12-24,Wednesday,12,Milk,Dairy,60,53,UPI,17
2025-07-06,Sunday,7,Milk,Dairy,60,71,Cash,23
2025-03-29,Saturday,3,Toothpaste,Personal Care,95,55,UPI,11
2025-12-26,Friday,12,Coffee,Beverage,180,72,Cash,11
2025-04-17,Thursday,4,Chips,Snacks,20,74,Card,10
2025-05-18,Sunday,5,Tea,Beverage,120,83,UPI,14
2025-05-14,Wednesday,5,Bread,Bakery,35,40,UPI,13
2025-09-01,Monday,9,Shampoo,Personal Care,180,51,Cash,2
2025-07-13,Sunday,7,Rice,Grocery,70,52,Cash,12
2025-01-05,Sunday,1,Shampoo,Personal Care,180,58,UPI,8
2025-02-21,Friday,2,Toothpaste,Personal Care,95,47,UPI,5
2025-04-06,Sunday,4,Sugar,Grocery,45,71,UPI,12
2025-08-11,Monday,8,Coffee,Beverage,180,56,Cash,6
2025-07-11,Friday,7,Milk,Dairy,60,59,UPI,18
2025-01-21,Tuesday,1,Rice,Grocery,70,74,Card,6
2025-02-25,Tuesday,2,Juice,Beverage,55,55,Cash,8
2025-07-25,Friday,7,Juice,Beverage,55,30,UPI,9
2025-06-03,Tuesday,6,Bread,Bakery,35,81,Card,17
2025-10-18,Saturday,10,Bread,Bakery,35,92,Card,22
2025-06-08,Sunday,6,Butter,Dairy,55,59,UPI,10
2025-12-04,Thursday,12,Sugar,Grocery,45,39,Card,7
2025-02-11,Tuesday,2,Milk,Dairy,60,50,Card,15
2025-05-06,Tuesday,5,Sugar,Grocery,45,70,Cash,7
2025-01-03,Friday,1,Biscuit,Snacks,25,42,UPI,12
2025-12-18,Thursday,12,Sugar,Grocery,45,73,UPI,9
2025-07-12,Saturday,7,Sugar,Grocery,45,81,Card,13
2025-06-12,Thursday,6,Rice,Grocery,70,51,Cash,6
2025-12-12,Friday,12,Cold Drink,Beverage,40,67,UPI,9
2025-09-08,Monday,9,Maggi,Grocery,15,41,UPI,20
2025-05-01,Thursday,5,Soap,Personal Care,40,47,UPI,4
2025-11-09,Sunday,11,Chips,Snacks,20,81,UPI,20
2025-01-23,Thursday,1,Tea,Beverage,120,60,UPI,13
2025-04-03,Thursday,4,Rice,Grocery,70,37,UPI,8
2025-09-04,Thursday,9,Rice,Grocery,70,41,Card,5
2025-03-25,Tuesday,3,Rice,Grocery,70,71,UPI,8
2025-02-12,Wednesday,2,Maggi,Grocery,15,81,Cash,18
2025-07-27,Sunday,7,Toothpaste,Personal Care,95,48,UPI,8
2025-12-18,Thursday,12,Tea,Beverage,120,64,Cash,13
2025-08-05,Tuesday,8,Toothpaste,Personal Care,95,43,UPI,4
2025-03-01,Saturday,3,Biscuit,Snacks,25,71,UPI,19
2025-06-21,Saturday,6,Sugar,Grocery,45,42,Cash,15
2025-09-30,Tuesday,9,Butter,Dairy,55,70,UPI,7
2025-12-29,Monday,12,Maggi,Grocery,15,56,UPI,20
2025-08-21,Thursday,8,Chips,Snacks,20,34,UPI,11
2025-09-08,Monday,9,Maggi,Grocery,15,62,UPI,19
2025-07-09,Wednesday,7,Soap,Personal Care,40,51,UPI,4
2025-01-13,Monday,1,Milk,Dairy,60,55,UPI,18
2025-01-09,Thursday,1,Milk,Dairy,60,57,UPI,17
2025-02-27,Thursday,2,Maggi,Grocery,15,84,UPI,18
2025-05-08,Thursday,5,Biscuit,Snacks,25,35,UPI,10
2025-03-16,Sunday,3,Maggi,Grocery,15,62,UPI,25
2025-11-13,Thursday,11,Sugar,Grocery,45,69,UPI,13
2025-07-10,Thursday,7,Maggi,Grocery,15,45,Cash,16
2025-02-21,Friday,2,Biscuit,Snacks,25,64,Card,12
2025-11-23,Sunday,11,Maggi,Grocery,15,50,UPI,29
2025-12-01,Monday,12,Biscuit,Snacks,25,56,Card,9
2025-10-20,Monday,10,Chips,Snacks,20,73,UPI,14
2025-05-05,Monday,5,Chips,Snacks,20,51,Cash,8
2025-08-12,Tuesday,8,Bread,Bakery,35,82,Cash,15
2025-09-14,Sunday,9,Bread,Bakery,35,65,Card,20
2025-05-20,Tuesday,5,Toothpaste,Personal Care,95,50,UPI,4
2025-12-03,Wednesday,12,Chips,Snacks,20,46,UPI,9
2025-11-22,Saturday,11,Soap,Personal Care,40,44,UPI,10
2025-02-02,Sunday,2,Milk,Dairy,60,89,Cash,23
2025-10-29,Wednesday,10,Chips,Snacks,20,58,UPI,17
2025-10-13,Monday,10,Sugar,Grocery,45,51,UPI,10
2025-03-19,Wednesday,3,Chips,Snacks,20,78,UPI,11
2025-03-29,Saturday,3,Tea,Beverage,120,60,UPI,15
2025-02-10,Monday,2,Chips,Snacks,20,66,Card,11
2025-09-29,Monday,9,Maggi,Grocery,15,57,UPI,18
2025-12-12,Friday,12,Milk,Dairy,60,38,UPI,17
2025-11-16,Sunday,11,Coffee,Beverage,180,91,UPI,23
2025-10-12,Sunday,10,Butter,Dairy,55,70,UPI,16
2025-03-05,Wednesday,3,Soap,Personal Care,40,47,UPI,2
2025-10-20,Monday,10,Butter,Dairy,55,39,Cash,9
2025-07-25,Friday,7,Butter,Dairy,55,54,UPI,8
2025-11-03,Monday,11,Bread,Bakery,35,88,UPI,19
2025-12-18,Thursday,12,Maggi,Grocery,15,70,UPI,18
2025-07-26,Saturday,7,Rice,Grocery,70,52,Cash,14
2025-04-01,Tuesday,4,Sugar,Grocery,45,47,UPI,9
2025-08-26,Tuesday,8,Chips,Snacks,20,72,Card,9
2025-12-01,Monday,12,Rice,Grocery,70,54,UPI,8
2025-11-13,Thursday,11,Shampoo,Personal Care,180,64,Cash,5
2025-11-03,Monday,11,Butter,Dairy,55,49,Cash,9
